t,x,y,z,v,direction,anomaly_by_overspeed,anomaly_by_underspeed,anomaly_by_too_close,anomaly_by_low_altitude
225.0,57.24572251948996,138.28973426654687,7.0,0.3304628038603659,3.467669860175326,0.04351829122909419,0.0,0.0,0.0
226.0,57.13646807449246,138.12914432507995,7.0,0.1942309528681282,1.469871010471048,0.0,0.057690471318718184,0.0,0.0
227.0,56.98140155091013,138.01136353029213,7.0,0.1947252997346804,0.7595501083461262,0.0,0.05274700265319621,0.0,0.0
228.0,56.95957268862865,137.6805084198596,7.0,0.33157443105256235,15.156772999260927,0.04510633007508909,0.0,0.0,0.0
229.0,56.65586788563422,137.33984536683704,7.0,0.4563857174107542,1.121691358397143,0.22340816772964886,0.0,0.0,0.0
230.0,56.539531695684815,137.41313768251396,7.0,0.13749862773580848,-0.6300044354967832,0.0,0.6250137226419152,0.0,0.0
231.0,56.44707555620006,136.79999349049504,7.0,0.6200757517714756,6.6317304122354805,0.45725107395925085,0.0,0.0,0.0
232.0,56.208045761060845,137.04837042570304,7.0,0.3447119738384718,-1.0391044976771169,0.06387424834067401,0.0,0.0,0.0
233.0,56.16288873045192,136.64053534096453,7.0,0.41032744699457,9.031485889107321,0.1576106385636715,0.0,0.0,0.0
234.0,55.970196952035074,136.46339240283265,7.0,0.26174365703764624,0.9193071940447408,0.0,0.0,0.0,0.0
235.0,55.896044027172046,136.27524647734802,7.0,0.20223141581418844,2.537269107485196,0.0,0.0,0.0,0.0
236.0,55.81456447055326,136.1283676846155,7.0,0.16796516871468742,1.8026459498263836,0.0,0.3203483128531259,0.0,0.0
237.0,55.89175952933835,135.88006569008007,7.0,0.2600249172504648,-3.216552956150933,0.0,0.0,0.0,0.0
238.0,55.48435708075468,135.64861511577354,7.0,0.46855749215949855,0.5681128699917444,0.24079641737071225,0.0,0.0,0.0
239.0,55.26870283955037,135.56788879471256,7.0,0.23026830146905783,0.3743321745501911,0.0,0.0,0.0,0.0
240.0,55.1653089693927,135.2716189331518,7.0,0.31379312174648616,2.865448997207833,0.019704459637837388,0.0,0.0,0.0
241.0,55.20938049754335,134.7205313081657,7.0,0.5528470584224583,-12.504391113970206,0.36121008346065475,0.0,0.0,0.0
242.0,54.81377411862187,134.81206478136446,7.0,0.4060576113794576,-0.23137511950210338,0.1515108733992252,0.0,0.0,0.0
243.0,54.711786310709854,134.5412930055343,7.0,0.28934212888709204,2.6549425992540585,0.0,0.0,0.0,0.0
244.0,54.651382704108926,134.18711434065247,7.0,0.35929253032574243,5.863535057133228,0.08470361475106064,0.0,0.0,0.0
245.0,54.39550626267632,134.121658660375,7.0,0.2641158824470789,0.2558097178114255,0.0,0.0,0.0,0.0
246.0,54.528086847717915,134.29043054852184,7.0,0.2146195745001362,1.2729758892969634,0.0,0.0,0.0,0.0
247.0,54.521107060100476,133.6708649887259,7.0,0.6196048743517488,88.76567508271306,0.4565783919310698,0.0,0.0,0.0
248.0,54.10797730940825,133.4989762232467,7.0,0.4474616616035215,0.41606484449784575,0.21065951657645934,0.0,0.0,0.0
249.0,53.98224221694111,133.33541214172814,7.0,0.20630686425984332,1.3008626176602718,0.0,0.0,0.0,0.0
250.0,53.761791434184225,133.11530401938165,7.0,0.311522283538465,0.9984456375880764,0.016460405054950025,0.0,0.0,0.0
251.0,53.65675808106677,132.91733314150872,7.0,0.22410817422145943,1.8848382156432528,0.0,0.0,0.0,0.0
252.0,53.52474838023323,132.6920207390259,7.0,0.26113643910174406,1.7067867062809392,0.0,0.0,0.0,0.0
253.0,53.420717164423884,132.58289331281716,7.0,0.150768992215624,1.0489873194286299,0.0,0.49231007784376,0.0,0.0
254.0,53.4827041078696,132.67908917324345,7.0,0.11443786401754079,1.5518729441875418,0.0,0.8556213598245922,0.0,0.0
255.0,53.27031402068195,132.06370428886083,7.0,0.6510054570141401,2.8974275237192146,0.5014363671630574,0.0,0.0,0.0
256.0,52.96766575964875,132.05621350034247,7.0,0.30274094836847854,0.0247508064073959,0.003915640526397923,0.0,0.0,0.0
257.0,52.90137553100246,131.64532694218067,7.0,0.4161996613309792,6.19829749500729,0.16599951618711314,0.0,0.0,0.0
258.0,53.04206210109376,131.52273796142782,7.0,0.18660324007390275,-0.8713623530184328,0.0,0.13396759926097263,0.0,0.0
259.0,52.672469375382946,131.19838962631667,7.0,0.49173227002885234,0.8775831139191196,0.2739032428983605,0.0,0.0,0.0
260.0,52.40317050238868,130.970881181051,7.0,0.35253648841386953,0.8448176657260534,0.07505212630552792,0.0,0.0,0.0
261.0,52.37690307970164,130.80782772078226,7.0,0.16515570955988745,6.207440380101707,0.0,0.3484429044011256,0.0,0.0
262.0,52.31923391658486,130.5733179503703,7.0,0.24149651093392835,4.066467375936421,0.0,0.0,0.0,0.0
263.0,52.09683338874059,130.50168761161362,7.0,0.23365123628135123,0.322078096895686,0.0,0.0,0.0,0.0
264.0,52.05918662400292,130.13661535248127,7.0,0.36700821963984587,9.697307635230136,0.0957260280569227,0.0,0.0,0.0
265.0,51.8623371813204,129.53994328047224,7.0,0.6283050728746072,3.031108769616095,0.4690072469637247,0.0,0.0,0.0
266.0,51.77380717560106,129.54534334018507,7.0,0.08869454638008359,-0.06099694300196726,0.0,1.0,0.0,0.0
267.0,51.64350740712616,129.58544223655,7.0,0.13633030167316854,-0.30774341991750176,0.0,0.6366969832683147,0.0,0.0
268.0,51.55212347608999,129.27632788120872,7.0,0.3223394290645778,3.382589825545288,0.031913470092254016,0.0,0.0,0.0
269.0,51.51243941946622,129.19080247484501,7.0,0.0942837180206354,2.15515785532048,0.0,1.0,0.0,0.0
270.0,51.20711652473276,128.88495509229665,7.0,0.43216280665983225,1.0017178135801608,0.1888040095140461,0.0,0.0,0.0
271.0,51.07503572496518,128.778476815896,7.0,0.16965541845899468,0.8061601427915319,0.0,0.30344581541005333,0.0,0.0
272.0,51.21371411257555,128.28633004842538,7.0,0.5113121707156866,-3.5488353733485174,0.301874529593838,0.0,0.0,0.0
273.0,51.249410254060365,128.24326827334497,7.0,0.05593327265573007,-1.2063425706315691,0.0,1.0,0.0,0.0
274.0,50.84315466159593,128.0263029174153,7.0,0.4605622347547734,0.5340612165201251,0.22937462107824777,0.0,0.0,0.0
275.0,50.44035101952397,127.65736084361508,7.0,0.5462316613731272,0.9159352976612792,0.3517595162473246,0.0,0.0,0.0
276.0,50.41304013197872,127.39642591646357,7.0,0.2623602881269827,9.554245599639795,0.0,0.0,0.0,0.0
277.0,50.452909410104866,127.29590655188225,7.0,0.10813742180268457,-2.5212235913394454,0.0,0.9186257819731544,0.0,0.0
278.0,50.109388034997906,126.85811362501198,7.0,0.5564796330262382,1.2744270330600551,0.36639947575176884,0.0,0.0,0.0
279.0,50.22518156198464,126.8521774827368,7.0,0.11594558498338298,-0.05126488871744045,0.0,0.8405441501661703,0.0,0.0
280.0,50.05806026265782,126.8731557488704,7.0,0.16843282440978505,-0.12552718425537907,0.0,0.31567175590214963,0.0,0.0
281.0,49.892112641468174,126.59575281768686,7.0,0.32325067549461417,1.6716294526845266,0.03321525070659169,0.0,0.0,0.0
282.0,49.87514525197744,126.1870553383588,7.0,0.4090495347940587,24.08723389955367,0.15578504970579818,0.0,0.0,0.0
283.0,49.758250919061105,125.96808052088697,7.0,0.24822219029486017,1.873271458151464,0.0,0.0,0.0,0.0
284.0,49.520989067581034,126.02621621013213,7.0,0.2442804628531745,-0.24502754607411287,0.0,0.0,0.0,0.0
285.0,49.52744457879158,125.56582742686801,7.0,0.4604340402059867,-71.31716888849392,0.2291914860085525,0.0,0.0,0.0
286.0,49.68862525051854,125.16514982448207,7.0,0.43188163886891473,-2.4858911313180747,0.18840234124130678,0.0,0.0,0.0
287.0,49.604634520594374,124.90824640972406,7.0,0.2702846781220175,3.058711538641994,0.0,0.0,0.0,0.0
288.0,49.214801578368075,125.0093698463323,7.0,0.40273523843373227,-0.2594019787828635,0.14676462633390328,0.0,0.0,0.0
289.0,48.70877310809082,124.65989061342114,7.0,0.6149801191642845,0.6906315621326241,0.4499715988061208,0.0,0.0,0.0
290.0,49.11457461484782,124.5017288933662,7.0,0.4355341462813081,-0.3897514361612357,0.19362020897329732,0.0,0.0,0.0
291.0,48.881760591376306,124.15939476144011,7.0,0.4139988253686069,1.4704188640422826,0.16285546481229557,0.0,0.0,0.0
292.0,48.62593066184371,123.97011852992298,7.0,0.31823646029639285,0.7398517908476818,0.026052086137704093,0.0,0.0,0.0
293.0,48.742855144693486,123.5364062690469,7.0,0.44919668289506154,-3.70933657609854,0.2131381184215165,0.0,0.0,0.0
294.0,48.51482641410195,123.68034177625424,7.0,0.2696563223998661,-0.6312165437835036,0.0,0.0,0.0,0.0
295.0,48.4556564622499,123.30968700675552,7.0,0.3753478937656615,6.264239836218172,0.10763984823665934,0.0,0.0,0.0
296.0,48.29216938985966,123.34152020122191,7.0,0.16655742285670194,-0.19471383272679652,0.0,0.3344257714329807,0.0,0.0
297.0,48.227441717334166,122.81866599190157,7.0,0.5268455141638472,8.077753902157072,0.3240650202340674,0.0,0.0,0.0
298.0,48.17359115817232,122.35731974689563,7.0,0.4644784607526226,8.567157930884129,0.23496922964660377,0.0,0.0,0.0
299.0,48.13020167834112,122.31107260449701,7.0,0.06341486529244977,1.0658607242707732,0.0,1.0,0.0,0.0
300.0,47.56198185580411,122.20213294921408,7.0,0.5785685916269191,0.1917209695299619,0.39795513089559875,0.0,0.0,0.0
301.0,47.67330115292007,122.16944554936747,7.0,0.11601918815059127,-0.29363641968166415,0.0,0.8398081184940873,0.0,0.0
302.0,47.625291299769124,121.50551196131873,7.0,0.6656671505631345,13.82911099438927,0.5223816436616208,0.0,0.0,0.0
303.0,47.5174223959815,121.41691698051201,7.0,0.13958786132213233,0.8213208598202257,0.0,0.6041213867786768,0.0,0.0
304.0,47.64608521365345,121.18663609448787,7.0,0.2637866697150409,-1.7898013597936908,0.0,0.0,0.0,0.0
305.0,47.08699505887623,121.11853572355956,7.0,0.563222390969493,0.12180570583547762,0.37603198709927577,0.0,0.0,0.0
306.0,47.29586936331452,120.85586955840598,7.0,0.3355919983716352,-1.257532207515595,0.050845711959478915,0.0,0.0,0.0
307.0,47.13834528227621,120.51998668966267,7.0,0.37098670814761153,2.13226362934073,0.10140958306801649,0.0,0.0,0.0
308.0,47.05782072088819,120.17677043826302,7.0,0.35253595591310055,4.262255459496306,0.07505136559014366,0.0,0.0,0.0
309.0,47.09131751202252,120.08385752274489,7.0,0.09876661827953688,-2.7737855589067366,0.0,1.0,0.0,0.0
310.0,46.76702799764323,119.7989402647791,7.0,0.4316729468279168,0.8785891782876126,0.18810420975416686,0.0,0.0,0.0
311.0,46.983277523584036,119.48066155116591,7.0,0.38479240768093803,-1.4718123067715896,0.12113201097276864,0.0,0.0,0.0
312.0,46.679597133334056,119.42018250550326,7.0,0.3096441415345113,0.19915360887432235,0.013777345049301885,0.0,0.0,0.0
313.0,46.594343212089605,119.14253274632003,7.0,0.2904438325426499,3.2567388705455573,0.0,0.0,0.0,0.0
314.0,46.43661752627742,119.15177290179174,7.0,0.15799611526257357,-0.05858370768296262,0.0,0.42003884737426445,0.0,0.0
315.0,46.608057064747726,118.94491023737174,7.0,0.2686702017006207,-1.2066216828729657,0.0,0.0,0.0,0.0
316.0,46.05464698844735,118.66565498001913,7.0,0.6198759644556815,0.504608190764213,0.45696566350811646,0.0,0.0,0.0
317.0,46.281222258844004,118.3239612082761,7.0,0.40998900814935235,-1.508080608906887,0.15712715449907483,0.0,0.0,0.0
318.0,46.0312438185992,118.14013411925183,7.0,0.3102927959949503,0.7353717738387986,0.014703994278500445,0.0,0.0,0.0
319.0,46.03353947569573,117.61670392050588,7.0,0.5234352328614506,-228.00887795336422,0.31919318980207223,0.0,0.0,0.0
320.0,46.15668678172841,117.55981577592418,7.0,0.13565220225656135,-0.4619520021543142,0.0,0.6434779774343865,0.0,0.0
321.0,45.777491811329845,117.33173240451394,7.0,0.4425051975846478,0.6014936621403532,0.203578853692354,0.0,0.0,0.0
322.0,45.559190731912075,117.09279142987914,7.0,0.3236481896046883,1.0945478385726672,0.033783128006697555,0.0,0.0,0.0
323.0,45.69240334443123,116.86530463674066,7.0,0.26362063877209657,-1.707697107927943,0.0,0.0,0.0,0.0
324.0,45.53376840418415,116.54233162695148,7.0,0.35982858324412653,2.035951280885193,0.08546940463446649,0.0,0.0,0.0
325.0,45.402899231662126,116.27425343297791,7.0,0.29831637300142977,2.0484441737296604,0.0,0.0,0.0,0.0
326.0,45.783216321781076,115.92672260014689,7.0,0.5151880907054942,-0.9137923113639999,0.30741155815070603,0.0,0.0,0.0
327.0,45.41499653047549,115.78616830307432,7.0,0.3941336386743615,0.38171304310996007,0.13447662667765933,0.0,0.0,0.0
328.0,45.445681808044576,115.64598048176576,7.0,0.14350683434154612,-4.568569438322401,0.0,0.5649316565845388,0.0,0.0
329.0,44.90827526081844,115.52118630732052,7.0,0.5517058844864572,0.2322155825778024,0.35957983498065316,0.0,0.0,0.0
330.0,44.90202664406885,115.26127907238522,7.0,0.25998233782892927,41.59436325682059,0.0,0.0,0.0,0.0
331.0,44.996702655134776,114.95828793774444,7.0,0.31743845819664224,-3.2002946810865,0.024912083138060356,0.0,0.0,0.0
332.0,44.79889947845238,114.78897058219384,7.0,0.26037369989362946,0.8559890614015094,0.0,0.0,0.0,0.0
333.0,45.052246166345896,114.44549330324725,7.0,0.4268034505708362,-1.3557598948795295,0.18114778652976601,0.0,0.0,0.0
334.0,44.92781008799337,114.36612244720538,7.0,0.14759427625952662,0.6378444024650705,0.0,0.5240572374047339,0.0,0.0
335.0,44.29511515216351,114.18526928298796,7.0,0.6580355224698786,0.2858457591101347,0.5114793178141124,0.0,0.0,0.0
336.0,44.50958545039906,113.80819280982928,7.0,0.43380200026628946,-1.7581757299770624,0.19114571466612781,0.0,0.0,0.0
337.0,44.37478616571785,113.58255599931411,7.0,0.2628361037034747,1.6738724619257972,0.0,0.0,0.0,0.0
338.0,44.314295614283076,113.38619011110458,7.0,0.20547182012431717,3.2462241383476678,0.0,0.0,0.0,0.0
339.0,43.84560211783755,113.15905280270918,7.0,0.5208310191179454,0.4846180075421606,0.31547288445420774,0.0,0.0,0.0
340.0,44.0905168781851,112.85687047028941,7.0,0.3889696670214177,-1.2338265443493948,0.12709952431631105,0.0,0.0,0.0
341.0,44.00113149472568,112.68228048771188,7.0,0.1961412980292749,1.9532274273545032,0.0,0.038587019707251036,0.0,0.0
342.0,43.77737613039512,112.125350980234,7.0,0.6001974169939855,2.4890107512912913,0.4288534528485508,0.0,0.0,0.0
343.0,44.1407232414684,111.9394856352133,7.0,0.4081262667422471,-0.5115365978049993,0.15446609534606734,0.0,0.0,0.0
344.0,44.014810313965306,112.03952374109,7.0,0.16081569556419462,-0.7945022632742255,0.0,0.39184304435805395,0.0,0.0
345.0,43.816089716790025,111.5967416675904,7.0,0.48533065054074837,2.228163963844395,0.2647580722010691,0.0,0.0,0.0
346.0,43.569433746233614,111.49209114311029,7.0,0.26793823931101446,0.42427728079735644,0.0,0.0,0.0,0.0
347.0,43.46977154012996,111.24100661992125,7.0,0.2701406913267829,2.5193554608644715,0.0,0.0,0.0,0.0
348.0,43.261162267902954,111.01467444124125,7.0,0.3078052689040845,1.084957424297527,0.011150384148692152,0.0,0.0,0.0
349.0,43.21499193813145,110.69993042678551,7.0,0.3181123920675288,6.8170189819606595,0.02587484581075542,0.0,0.0,0.0
350.0,43.20004502900888,110.21563979905821,7.0,0.48452122987215407,32.400720694569145,0.26360175696022015,0.0,0.0,0.0
351.0,43.039234597895195,110.08063963699607,7.0,0.20996437438712012,0.8394987882763648,0.0,0.0,0.0,0.0
352.0,43.20323570079698,110.09371342586155,7.0,0.16452138374175349,0.07971768868720912,0.0,0.35478616258246526,0.0,0.0
353.0,43.125979060725705,109.7775161479403,7.0,0.3254985514559311,4.092816845639769,0.036426502079901585,0.0,0.0,0.0
354.0,43.33487571107622,109.20270865023093,7.0,0.6115892984271196,-2.7516357813534844,0.4451275691815995,0.0,0.0,0.0
355.0,42.946180742602074,109.36003978759895,7.0,0.41932906565444905,-0.4047676201871968,0.1704700937920701,0.0,0.0,0.0
356.0,43.17149437149081,109.19890056509564,7.0,0.27700556021852935,-0.7151774320002764,0.0,0.0,0.0,0.0
357.0,42.76527890613631,108.67435704847344,7.0,0.6634432192159018,1.2912938116830177,0.5192045988798597,0.0,0.0,0.0
358.0,42.31651681941136,108.82448636638244,7.0,0.473208434601025,-0.33454100145724175,0.2474406208586072,0.0,0.0,0.0
359.0,42.649632388917894,108.37815274450205,7.0,0.556937774503163,-1.3398761953444112,0.3670539635759471,0.0,0.0,0.0
360.0,42.60087744385757,108.13154494155707,7.0,0.2513810914551546,5.05810851883545,0.0,0.0,0.0,0.0
361.0,42.60147414649666,107.75695117617747,7.0,0.3745942406328569,-627.7729321739608,0.1065632009040813,0.0,0.0,0.0
362.0,42.320691785894226,107.59369264385852,7.0,0.3247954470130613,0.5814415548350931,0.03542206716151614,0.0,0.0,0.0
363.0,42.530169645826085,107.49321031094908,7.0,0.23233095581207908,-0.47967996685722497,0.0,0.0,0.0,0.0
364.0,42.27387311268952,107.16262012678149,7.0,0.41830345775021127,1.2898738040730389,0.169004939643159,0.0,0.0,0.0
365.0,42.250278854208126,106.91575740972638,7.0,0.24798768135759808,10.462830067313382,0.0,0.0,0.0,0.0
366.0,42.292368730864304,106.42690501516847,7.0,0.4906610045458415,-11.614488646551042,0.27237286363691643,0.0,0.0,0.0
367.0,41.921847322598126,106.05453941920209,7.0,0.525302056956713,1.0049772770454406,0.32186008136673283,0.0,0.0,0.0
368.0,42.05827719267786,106.20441892738988,7.0,0.20267455791141925,1.0985827964227768,0.0,0.0,0.0,0.0
369.0,42.00713667642502,106.0358265593194,7.0,0.17617814556357067,3.2966497099274794,0.0,0.2382185443642934,0.0,0.0
370.0,42.009424009598035,105.66127275400153,7.0,0.37456078942028065,-163.751310800127,0.10651541345754381,0.0,0.0,0.0
371.0,41.73065530027024,105.7135800363593,7.0,0.28363364590248996,-0.18763684950116677,0.0,0.0,0.0,0.0
372.0,41.812021743787284,105.23307016999462,7.0,0.4873502126853119,-5.905504107034607,0.2676431609790171,0.0,0.0,0.0
373.0,41.84373994259752,104.8712360362454,7.0,0.3632216740253931,-11.407776838589193,0.09031667717913305,0.0,0.0,0.0
374.0,41.646914612603815,104.75003551814793,7.0,0.23114881811125434,0.6157770349037703,0.0,0.0,0.0,0.0
375.0,41.61102452337324,104.57771833595613,7.0,0.17601508396582768,4.801246970569883,0.0,0.23984916034172327,0.0,0.0
376.0,41.46583857887215,104.04848043404893,7.0,0.5487911399574676,3.6452419945048264,0.35541591422495383,0.0,0.0,0.0
377.0,41.63168881785926,104.07093550368756,7.0,0.1673634724919335,0.13539365258547345,0.0,0.32636527508066504,0.0,0.0
378.0,41.651275346957725,103.76720184992392,7.0,0.30436452577581663,-15.507272995474397,0.006235036822595202,0.0,0.0,0.0
379.0,41.33047266582937,103.21568725651015,7.0,0.6380303338929101,1.7191707733673984,0.4829004769898716,0.0,0.0,0.0
380.0,41.31509170981129,103.29896562611285,7.0,0.08468683871601965,-5.41438188268768,0.0,1.0,0.0,0.0
381.0,41.54473334359944,102.8450650256145,7.0,0.508685595531903,-1.9765605783709126,0.29812227933129,0.0,0.0,0.0
382.0,40.74798020710095,102.64717892739374,7.0,0.8209594803577188,0.24836563441773044,0.7442278290824555,0.0,0.0,0.0
383.0,41.097789826901746,102.51891065394653,7.0,0.3725849166006363,-0.3666802345808829,0.10369273800090903,0.0,0.0,0.0
384.0,40.68005373783466,102.02144707992805,7.0,0.6495948334033337,1.190856109965148,0.499421190576191,0.0,0.0,0.0
385.0,40.79534011735275,101.82172735519673,7.0,0.2306055457900886,-1.7323791896855127,0.0,0.0,0.0,0.0
386.0,40.975146024641575,101.83513973686749,7.0,0.18030545271299814,0.07459366531944363,0.0,0.19694547287001873,0.0,0.0
387.0,40.94858790785208,101.64089815812385,7.0,0.19604878086901578,7.313831032645906,0.0,0.03951219130984229,0.0,0.0
388.0,40.944365931298464,101.31310779254501,7.0,0.3278175542162524,77.63907767277672,0.0397393631660749,0.0,0.0,0.0
389.0,40.72671986117113,101.1065913351603,7.0,0.3000314300412606,0.9488637091580977,4.490005894372143e-05,0.0,0.0,0.0
390.0,40.699329084597224,100.88398168959695,7.0,0.2242884503026467,8.127175400183834,0.0,0.0,0.0,0.0
391.0,40.587319216030735,100.70120245625473,7.0,0.21436991112898873,1.631813657862832,0.0,0.0,0.0,0.0
392.0,40.6714090816131,100.37238181925939,7.0,0.33940258809809465,-3.9103479916170776,0.05628941156870666,0.0,0.0,0.0
393.0,40.63171438624872,100.10182963025719,7.0,0.273448634690237,6.8158273169409185,0.0,0.0,0.0,0.0
394.0,40.62100867505584,99.88341770629415,7.0,0.21867414291904416,20.401439944350077,0.0,0.0,0.0,0.0
395.0,40.48017869758231,99.65304934775806,7.0,0.27000493175090473,1.635790636829413,0.0,0.0,0.0,0.0
396.0,40.47717318334536,99.434390009675,7.0,0.2186799927902625,72.75272078055653,0.0,0.0,0.0,0.0
397.0,40.42894107916159,99.31361787736488,7.0,0.1300470830765826,2.503978094133562,0.0,0.699529169234174,0.0,0.0
398.0,40.40877326313394,98.84272287406478,7.0,0.47132668600061955,23.348834730268763,0.24475240857231367,0.0,0.0,0.0
399.0,40.399736476187606,98.59304086663914,7.0,0.24984548895348793,27.629511341636146,0.0,0.0,0.0,0.0
400.0,40.285787138866354,98.42399491418132,7.0,0.20386511599173726,1.4835185217553202,0.0,0.0,0.0,0.0
401.0,40.497713075605695,98.05655572521532,7.0,0.42417468129397023,-1.7338094365388401,0.17739240184852895,0.0,0.0,0.0
402.0,39.99323742534281,98.05593965588234,7.0,0.5044760264369176,0.0012212072726532923,0.29210860919559656,0.0,0.0,0.0
403.0,40.30802054974687,97.46415199311909,7.0,0.6702992266207488,-1.8799853514498688,0.5289988951724983,0.0,0.0,0.0
404.0,40.0415581420429,97.46000109928988,7.0,0.26649473660651823,0.015577783992017825,0.0,0.0,0.0,0.0
405.0,40.02757461218139,97.18584061317607,7.0,0.2745168687959827,19.60595706727799,0.0,0.0,0.0,0.0
406.0,39.99824489878918,96.86137804321727,7.0,0.32578549905104176,11.062589177737935,0.03683642721577396,0.0,0.0,0.0
407.0,39.87733123004091,96.6047034662245,7.0,0.28372866221899723,2.122792068505753,0.0,0.0,0.0,0.0
408.0,39.91915786987217,96.44194322299865,7.0,0.16804869703307962,-3.8913057296131135,0.0,0.3195130296692039,0.0,0.0
409.0,39.50292565353416,96.04907921807212,7.0,0.5723559943641356,0.9438577541712667,0.38907999194876525,0.0,0.0,0.0
410.0,39.95852459886647,95.87112612255363,7.0,0.4891193138616807,-0.3905915440359372,0.27017044837382964,0.0,0.0,0.0
411.0,39.82330367887259,95.55144893316948,7.0,0.3470997012625351,2.3641104453262627,0.06728528751790729,0.0,0.0,0.0
412.0,39.7150104637933,95.51139206366653,7.0,0.11546416425275052,0.36989269802007363,0.0,0.8453583574724949,0.0,0.0
413.0,39.88332673755394,95.28660782954066,7.0,0.2808172358033348,-1.3354872295089706,0.0,0.0,0.0,0.0
414.0,39.658306634660995,94.99526500281124,7.0,0.3681231986613197,1.294741327480522,0.09731885523045675,0.0,0.0,0.0
415.0,39.69498566561453,94.76698728286759,7.0,0.23120568490926233,-6.223657332518505,0.0,0.0,0.0,0.0
416.0,39.617648883204964,94.45217513366383,7.0,0.3241722801223994,4.070665204773446,0.03453182874628488,0.0,0.0,0.0
417.0,39.56128224332132,94.2388185875999,7.0,0.2206767179384903,3.785156370938,0.0,0.0,0.0,0.0
418.0,39.38246367711925,93.83975155130764,7.0,0.43729918714039145,2.231686814003883,0.19614169591484495,0.0,0.0,0.0
419.0,39.249022073979134,93.86434793061358,7.0,0.13568951073522537,-0.18432317003945942,0.0,0.6431048926477464,0.0,0.0
420.0,39.54564566469405,93.6347760193017,7.0,0.37508507972458605,-0.7739502807533623,0.10726439960655151,0.0,0.0,0.0
421.0,39.41597036265198,93.252705275454,7.0,0.4034770591545814,2.946364788290586,0.14782437022083056,0.0,0.0,0.0
422.0,39.63404793914028,93.42757303393216,7.0,0.2795291797329658,0.8018603347214875,0.0,0.0,0.0,0.0
423.0,39.22629977553152,92.72289894953323,7.0,0.814140117025188,1.7282090939717356,0.7344858814645544,0.0,0.0,0.0
424.0,39.23776079335439,92.39034623856027,7.0,0.3327501472651853,-29.015984104783733,0.04678592466455047,0.0,0.0,0.0
425.0,39.45742240523556,92.16646801639915,7.0,0.31364419665005416,-1.0191959361667073,0.019491709500077392,0.0,0.0,0.0
426.0,39.3515190542174,91.80881142599065,7.0,0.37300637584296986,3.3771980486920956,0.10429482263281412,0.0,0.0,0.5
427.0,39.16244662125512,91.70432689947904,7.0,0.21602176090993835,0.552616396132474,0.0,0.0,0.0,0.5
428.0,39.14875180418978,91.45140419034756,7.0,0.25329319929453614,18.46849855129154,0.0,0.0,0.0,0.5
429.0,39.21857031643541,91.24271991019813,7.0,0.2200539784545557,-2.9889534084490887,0.0,0.0,0.0,0.5
430.0,39.23876147547528,91.05837522604548,7.0,0.18544715009595863,-9.129970388953643,0.0,0.14552849904041376,0.0,0.5
431.0,39.26701613872198,90.55491376164042,7.0,0.5042536783565147,-17.818703412219392,0.2917909690807353,0.0,0.0,0.5
432.0,39.09765639895808,90.64250084596733,7.0,0.1906678231736677,-0.5171659123296745,0.0,0.09332176826332306,0.0,0.5
433.0,39.25638464792357,90.47739730922754,7.0,0.22902802200525155,-1.0401647962215619,0.0,0.0,0.0,0.5
434.0,39.089541375553715,90.07800878779426,7.0,0.4328370000216513,2.393794581947114,0.18976714288807334,0.0,0.0,0.5
435.0,39.11591948992015,89.83179608452514,7.0,0.24762168759746786,-9.33397663869389,0.0,0.0,0.0,0.5
436.0,39.13935549686087,89.70843634734109,7.0,0.1255662023772416,-5.263684103528216,0.0,0.7443379762275842,0.0,0.5
437.0,39.04156609458883,89.38774250558104,7.0,0.33527199009094283,3.2794335000422965,0.05038855727277549,0.0,0.0,0.5
438.0,38.85108891471456,89.25852993360718,7.0,0.2301682967069035,0.6783624792174888,0.0,0.0,0.0,0.5
439.0,38.991053342532965,88.64367566275253,7.0,0.6305837100994102,-4.3929324074570015,0.47226244299915743,0.0,0.0,0.5
440.0,39.005157645279375,88.49976867774468,7.0,0.14459651340890153,-10.20305559198713,0.0,0.5540348659109847,0.0,0.5
441.0,39.20616655682324,88.28260135513595,7.0,0.2959159146262571,-1.0803865407795041,0.0,0.0,0.0,0.5
442.0,38.756192758228394,87.79962588720635,7.0,0.6601073564532498,1.0733413132893839,0.5144390806474998,0.0,0.0,0.5
443.0,39.230083842529915,87.6505715413768,7.0,0.49677958672951034,-0.3145329185697498,0.28111369532787195,0.0,0.0,0.5
444.0,38.92089364163923,87.43227545095637,7.0,0.37848614693231347,0.7060252549776587,0.11212306704616212,0.0,0.0,0.5
445.0,38.88890031913646,87.42707844813401,7.0,0.03241267534625768,0.16244023489296336,0.0,1.0,0.0,0.5
446.0,38.96526476926181,87.07431518636415,7.0,0.36093413263012597,-4.619469677197055,0.08704876090017998,0.0,0.0,0.5
447.0,39.03197022265759,86.82855945315043,7.0,0.25464779190118,-3.684192531539648,0.0,0.0,0.0,0.5
448.0,38.79670139331844,86.54511695356001,7.0,0.3683626916948556,1.204760105223414,0.097660988135508,0.0,0.0,0.5
449.0,39.065958863972796,86.3614526555328,7.0,0.3259327536057206,-0.6821140285573778,0.03704679086531517,0.0,0.0,0.5
450.0,38.47890776713624,86.26400199697623,7.0,0.5950845495810737,0.16600030062408674,0.4215493565443911,0.0,0.0,0.5
451.0,38.7643479159329,85.63767713117376,7.0,0.6883014717894665,-2.194242360238718,0.5547163882706665,0.0,0.0,0.5
